"SurveyID"	"CameraCondition"	"CheckDate"
"D07-NOC1-SU12"	"1"	2012-07-24
"D07-NOC1-SU12"	"1"	2012-08-06
"D08-CCC1-SU12"	NA	2012-07-11
"D08-CCC1-SU12"	"1"	2012-07-24
"D08-CCC1-SU12"	"1"	2012-08-06
"D08-DAW1-SU12"	NA	2012-07-11
"D08-DAW1-SU12"	"1"	2012-07-24
"D08-DAW1-SU12"	"1"	2012-08-06
"D08-DAW2-SU12"	NA	2012-07-11
"D08-DAW2-SU12"	"1"	2012-07-24
"D08-DAW2-SU12"	"1"	2012-08-06
"D09-RYW1-SU12"	NA	2012-07-11
"D09-RYW1-SU12"	"1"	2012-07-27
"D09-RYW1-SU12"	"1"	2012-08-06
"D09-VTC1-SU12"	NA	2012-07-11
"D09-VTC1-SU12"	"1"	2012-07-27
"D09-VTC1-SU12"	"1"	2012-08-06
"D09-CLG1-SU12"	NA	2012-07-11
"D09-CLG1-SU12"	"1"	2012-07-27
"D09-CLG1-SU12"	"1"	2012-08-06
"D10-MAC1-SU12"	NA	2012-07-11
"D10-MAC1-SU12"	"1"	2012-07-27
"D10-MAC1-SU12"	"1"	2012-08-06
"D10-VHC1-SU12"	NA	2012-07-11
"D10-VHC1-SU12"	"1"	2012-07-27
"D10-VHC1-SU12"	"1"	2012-08-06
"D10-CAN1-SU12"	NA	2012-07-11
"D10-CAN1-SU12"	"1"	2012-07-27
"D10-CAN1-SU12"	"1"	2012-08-06
"S02-CPR1-SU12"	NA	2012-07-10
"S02-CPR1-SU12"	"1"	2012-07-25
"S02-CPR1-SU12"	"1"	2012-08-08
"S02-MCP1-SU12"	NA	2012-07-10
"S02-MCP1-SU12"	"1"	2012-07-25
"S02-MCP1-SU12"	"1"	2012-08-08
"S02-BRI1-SU12"	NA	2012-07-10
"S02-BRI1-SU12"	"1"	2012-07-25
"S02-BRI1-SU12"	"3"	2012-08-08
"S02-PIP1-SU12"	NA	2012-07-10
"S02-PIP1-SU12"	"1"	2012-07-25
"S02-PIP1-SU12"	"1"	2012-08-08
"S03-WAP1-SU12"	NA	2012-07-10
"S03-WAP1-SU12"	"1"	2012-07-25
"S03-WAP1-SU12"	"1"	2012-08-08
"S03-PSP1-SU12"	NA	2012-07-10
"S03-PSP1-SU12"	"3"	2012-07-25
"S03-PSP1-SU12"	"2"	2012-08-08
"S03-LCP1-SU12"	NA	2012-07-10
"S03-LCP1-SU12"	"1"	2012-07-25
"S03-LCP1-SU12"	"1"	2012-08-08
"S03-VIP1-SU12"	NA	2012-07-10
"S03-VIP1-SU12"	"1"	2012-07-25
"S03-VIP1-SU12"	"1"	2012-08-08
"S04-OTW1-SU12"	NA	2012-07-10
"S04-OTW1-SU12"	"1"	2012-07-24
"S04-OTW1-SU12"	"1"	2012-08-06
"S04-SSP1-SU12"	NA	2012-07-10
"S04-SSP1-SU12"	"1"	2012-07-25
"S04-SSP1-SU12"	"1"	2012-08-08
"S04-HAP1-SU12"	NA	2012-07-10
"S04-HAP1-SU12"	"1"	2012-07-25
"S04-HAP1-SU12"	"1"	2012-08-08
"S04-VFP1-SU12"	NA	2012-07-10
"S04-VFP1-SU12"	"3"	2012-07-25
"S04-VFP1-SU12"	"1"	2012-08-08
"S05-SFP2-SU12"	NA	2012-07-11
"S05-SFP2-SU12"	"1"	2012-07-24
"S05-SFP2-SU12"	"1"	2012-08-06
"S05-RES1-SU12"	NA	2012-07-11
"S05-RES1-SU12"	"1"	2012-07-24
"S05-RES1-SU12"	"1"	2012-08-06
"S05-LNC1-SU12"	NA	2012-07-11
"S05-LNC1-SU12"	"1"	2012-07-24
"S05-LNC1-SU12"	"1"	2012-08-06
"S06-CBW1-SU12"	NA	2012-07-11
"S06-CBW1-SU12"	"1"	2012-07-24
"S06-CBW1-SU12"	"1"	2012-08-06
"S07-STJ1-SU12"	NA	2012-07-11
"S07-STJ1-SU12"	"1"	2012-07-24
"S07-STJ1-SU12"	"1"	2012-08-06
"S07-WGL2-SU12"	NA	2012-07-11
"S07-WGL2-SU12"	"1"	2012-07-24
"S07-WGL2-SU12"	"1"	2012-08-06
"S07-SAG1-SU12"	NA	2012-07-11
"S07-SAG1-SU12"	"1"	2012-07-24
"S07-SAG1-SU12"	"1"	2012-08-06
"S08-WGL1-SU12"	NA	2012-07-11
"S08-WGL1-SU12"	"1"	2012-07-24
"S08-WGL1-SU12"	"1"	2012-08-06
"S08-WGL2-SU12"	NA	2012-07-11
"S08-WGL2-SU12"	"1"	2012-07-24
"S08-WGL2-SU12"	"1"	2012-08-06
"S09-VTW2-SU12"	NA	2012-07-11
"S09-VTW2-SU12"	"1"	2012-07-24
"S09-VTW2-SU12"	"1"	2012-08-06
"S09-ILC1-SU12"	NA	2012-07-11
"S09-ILC1-SU12"	"1"	2012-07-24
"S09-ILC1-SU12"	"1"	2012-08-06
"S09-SMC1-SU12"	NA	2012-07-11
"S09-SMC1-SU12"	"1"	2012-07-24
"S09-SMC1-SU12"	"1"	2012-08-06
"S09-KTP1-SU12"	NA	2012-07-11
"S09-KTP1-SU12"	"1"	2012-07-24
"S09-KTP1-SU12"	"1"	2012-08-06
"S10-ILC1-SU12"	NA	2012-07-11
"S10-ILC1-SU12"	"1"	2012-07-24
"S10-ILC1-SU12"	"1"	2012-08-06
"S10-LEW1-SU12"	NA	2012-07-11
"S10-LEW1-SU12"	"1"	2012-07-24
"S10-LEW1-SU12"	"1"	2012-08-06
"S10-LPP2-SU12"	NA	2012-07-11
"S10-LPP2-SU12"	"1"	2012-07-24
"S10-LPP2-SU12"	"1"	2012-08-06
"S10-LPC1-SU12"	NA	2012-07-11
"S10-LPC1-SU12"	"1"	2012-07-24
"S10-LPC1-SU12"	"1"	2012-08-06
"R02-DPG1-SU12"	NA	2012-07-09
"R02-DPG1-SU12"	"1"	2012-07-23
"R02-DPG1-SU12"	"1"	2012-08-07
"R02-ALT1-SU12"	NA	2012-07-09
"R02-ALT1-SU12"	"1"	2012-07-23
"R02-ALT1-SU12"	"1"	2012-08-07
"R02-FRP1-SU12"	NA	2012-07-09
"R02-FRP1-SU12"	"3"	2012-07-23
"R02-FRP1-SU12"	"3"	2012-08-07
"R03-CPG1-SU12"	NA	2012-07-09
"R03-CPG1-SU12"	"1"	2012-07-23
"R03-CPG1-SU12"	"1"	2012-08-07
"R03-AUP1-SU12"	NA	2012-07-09
"R03-AUP1-SU12"	"1"	2012-07-23
"R03-AUP1-SU12"	"1"	2012-08-07
"R03-EUC1-SU12"	NA	2012-07-09
"R03-EUC1-SU12"	"1"	2012-07-23
"R03-EUC1-SU12"	"1"	2012-08-07
"R03-MAP1-SU12"	NA	2012-07-09
"R03-MAP1-SU12"	"1"	2012-07-23
"R03-MAP1-SU12"	"1"	2012-08-07
"R04-SCH1-SU12"	NA	2012-07-09
"R04-SCH1-SU12"	"4"	2012-07-23
"R04-SCH1-SU12"	"1"	2012-08-07
"R04-MMW1-SU12"	NA	2012-07-09
"R04-MMW1-SU12"	"1"	2012-07-23
"R04-MMW1-SU12"	"5"	2012-08-07
"R05-STP1-SU12"	NA	2012-07-09
"R05-STP1-SU12"	"1"	2012-07-23
"R05-STP1-SU12"	"1"	2012-08-07
"R05-MTC1-SU12"	NA	2012-07-09
"R05-MTC1-SU12"	"1"	2012-07-23
"R05-MTC1-SU12"	"5"	2012-08-07
"R05-FMG1-SU12"	NA	2012-07-09
"R05-FMG1-SU12"	"1"	2012-07-23
"R05-FMG1-SU12"	"1"	2012-08-07
"R05-GOC1-SU12"	NA	2012-07-09
"R05-GOC1-SU12"	"1"	2012-07-23
"R05-GOC1-SU12"	"1"	2012-08-07
"R06-SLT1-SU12"	NA	2012-07-09
"R06-SLT1-SU12"	NA	2012-07-23
"R06-SLT1-SU12"	"1"	2012-08-06
"R06-SLT2-SU12"	NA	2012-07-09
"R06-SLT2-SU12"	"1"	2012-07-23
"R06-SLT2-SU12"	"1"	2012-08-07
"R06-OTB1-SU12"	NA	2012-07-09
"R06-OTB1-SU12"	"1"	2012-07-23
"R06-OTB1-SU12"	"1"	2012-08-07
"R06-YOW1-SU12"	NA	2012-07-09
"R06-YOW1-SU12"	"1"	2012-07-23
"R06-YOW1-SU12"	"1"	2012-08-07
"R07-YHR1-SU12"	NA	2012-07-09
"R07-YHR1-SU12"	"1"	2012-07-23
"R07-YHR1-SU12"	"1"	2012-08-07
"R07-GOF1-SU12"	NA	2012-07-12
"R07-GOF1-SU12"	"1"	2012-07-25
"R07-GOF1-SU12"	"1"	2012-08-10
"R07-MMP1-SU12"	NA	2012-07-09
"R07-MMP1-SU12"	"1"	2012-07-23
"R07-MMP1-SU12"	"1"	2012-08-07
"R07-FSP1-SU12"	NA	2012-07-12
"R07-FSP1-SU12"	"1"	2012-07-25
"R07-FSP1-SU12"	"1"	2012-08-10
"R08-WBK1-SU12"	NA	2012-07-12
"R08-WBK1-SU12"	"1"	2012-07-25
"R08-WBK1-SU12"	"1"	2012-08-10
"R08-PAP1-SU12"	NA	2012-07-12
"R08-PAP1-SU12"	"1"	2012-07-25
"R08-PAP1-SU12"	"1"	2012-08-10
"R08-DAP1-SU12"	NA	2012-07-12
"R08-DAP1-SU12"	"1"	2012-07-25
"R08-DAP1-SU12"	"4"	2012-08-10
"R08-VLG1-SU12"	NA	2012-07-12
"R08-VLG1-SU12"	"1"	2012-07-25
"R08-VLG1-SU12"	"1"	2012-08-10
"R09-SMI1-SU12"	NA	2012-07-13
"R09-SMI1-SU12"	"1"	2012-07-25
"R09-SMI1-SU12"	"1"	2012-08-10
"R09-LIM2-SU12"	NA	2012-07-13
"R09-LIM2-SU12"	"1"	2012-07-25
"R09-LIM2-SU12"	"1"	2012-08-10
"R09-CTG3-SU12"	NA	2012-07-25
"R09-CTG3-SU12"	"1"	2012-08-07
"R09-BLW1-SU12"	NA	2012-07-13
"R09-BLW1-SU12"	"1"	2012-07-25
"R09-BLW1-SU12"	"1"	2012-08-07
"R10-WCP3-SU12"	NA	2012-07-12
"R10-WCP3-SU12"	"1"	2012-07-25
"R10-WCP3-SU12"	"1"	2012-08-07
"R10-WDW1-SU12"	NA	2012-07-13
"R10-WDW1-SU12"	"1"	2012-07-25
"R10-WDW1-SU12"	"1"	2012-08-07
"R10-FRM1-SU12"	NA	2012-07-13
"R10-FRM1-SU12"	"1"	2012-07-25
"R10-FRM1-SU12"	"1"	2012-08-07
"R10-FRM2-SU12"	NA	2012-07-13
"R10-FRM2-SU12"	"1"	2012-07-25
"R10-FRM2-SU12"	"1"	2012-08-07
"J01-LMP1-SU12"	NA	2012-07-10
"J01-LMP1-SU12"	"4"	2012-07-25
"J01-LMP1-SU12"	"1"	2012-08-08
"J01-SKP1-SU12"	NA	2012-07-10
"J01-SKP1-SU12"	NA	2012-07-25
"J01-SKP1-SU12"	"1"	2012-08-08
"J01-SEP1-SU12"	NA	2012-07-10
"J01-SEP1-SU12"	"1"	2012-07-25
"J01-SEP1-SU12"	"1"	2012-08-08
"D02-RCP1-FA12"	NA	2012-10-10
"D02-SCP1-FA12"	NA	2012-10-10
"D02-HUP1-FA12"	NA	2012-10-10
"D02-MOP1-FA12"	NA	2012-10-10
"D03-AFP1-FA12"	NA	2012-10-10
"D03-CHP1-FA12"	NA	2012-10-10
"D03-MFP1-FA12"	NA	2012-10-10
"D03-AMP1-FA12"	NA	2012-10-10
"D04-FGP1-FA12"	NA	2012-10-10
"D04-DNP1-FA12"	NA	2012-10-10
"D04-RDP1-FA12"	NA	2012-10-10
"R04-MMW2-FA12"	NA	2012-10-10
"R04-MMW2-FA12"	"1"	2012-10-23
"R07-MMP1-FA12"	NA	2012-10-10
"R07-MMP1-FA12"	"1"	2012-10-23
"R07-YHR1-FA12"	NA	2012-10-10
"R07-YHR1-FA12"	"1"	2012-10-23
"R06-SLT2-FA12"	NA	2012-10-10
"R06-SLT2-FA12"	"1"	2012-10-23
"R06-SLT1-FA12"	NA	2012-10-10
"R06-SLT1-FA12"	"2"	2012-10-23
"R06-YOW1-FA12"	NA	2012-10-10
"R06-YOW1-FA12"	"1"	2012-10-23
"R05-MTC1-FA12"	NA	2012-10-10
"R05-MTC1-FA12"	"1"	2012-10-23
"R05-FMG1-FA12"	NA	2012-10-10
"R05-FMG1-FA12"	"1"	2012-10-23
"R05-GOC1-FA12"	NA	2012-10-10
"R05-GOC1-FA12"	"1"	2012-10-23
"R05-STP1-FA12"	NA	2012-10-10
"R05-STP1-FA12"	"1"	2012-10-23
"R04-SCH1-FA12"	NA	2012-10-10
"R04-SCH1-FA12"	"1"	2012-10-23
"R03-MAP1-FA12"	NA	2012-10-10
"R03-MAP1-FA12"	"1"	2012-10-23
"R03-EUC1-FA12"	NA	2012-10-10
"R03-EUC1-FA12"	"1"	2012-10-23
"R03-AUP1-FA12"	NA	2012-10-10
"R03-AUP1-FA12"	"1"	2012-10-23
"R03-AUP1-FA12"	"1"	2012-11-06
"D04-DNP1-FA12"	"1"	2012-10-22
"R06-OTB1-FA12"	NA	2012-10-10
"R06-OTB1-FA12"	"1"	2012-10-23
"D04-FGP1-WI13"	NA	2013-01-15
"D09-VTC1-WI13"	NA	2013-01-14
"D09-RYW1-WI13"	NA	2013-01-14
"D09-CLG1-WI13"	NA	2013-01-14
"D08-CCC1-WI13"	NA	2013-01-14
"D08-DAW2-WI13"	NA	2013-01-14
"D08-DAW1-WI13"	NA	2013-01-14
"D07-NOC1-WI13"	NA	2013-01-14
"D06-KCG1-WI13"	NA	2013-01-14
"D07-ASC1-WI13"	NA	2013-01-14
"D04-PRC1-WI13"	NA	2013-01-14
"D05-MIA1-WI13"	NA	2013-01-14
"R10-FRM1-WI13"	NA	2013-01-16
"R10-FRM2-WI13"	"1"	2013-01-16
"R10-WCP3-WI13"	"1"	2013-01-16
"R10-WDW1-WI13"	"1"	2013-01-16
"R09-CTG3-WI13"	"1"	2013-01-16
"R09-BLW1-WI13"	"1"	2013-01-16
"R09-LIM2-WI13"	"1"	2013-01-16
"R09-SMI1-WI13"	"1"	2013-01-16
"R08-PAP1-WI13"	NA	2013-01-16
"R08-WBK1-WI13"	"1"	2013-01-16
"R08-VLG1-WI13"	"1"	2013-01-16
"R07-GOF1-WI13"	"1"	2013-01-16
"R07-FSP1-WI13"	"1"	2013-01-16
"J01-LMP1-WI13"	NA	2013-01-16
"S02-CPR1-WI13"	NA	2013-01-16
"S02-MCP1-WI13"	NA	2013-01-16
"S02-BRI1-WI13"	NA	2013-01-16
"S02-PIP1-WI13"	NA	2013-01-16
"S03-WAP1-WI13"	NA	2013-01-16
"S03-PSP1-WI13"	NA	2013-01-16
"S03-VIP1-WI13"	NA	2013-01-16
"S03-LCP1-WI13"	NA	2013-01-16
"S04-HAP1-WI13"	NA	2013-01-16
"S04-VFP1-WI13"	NA	2013-01-16
"S04-SSP1-WI13"	NA	2013-01-16
"S04-OTW1-WI13"	NA	2013-01-16
"J01-SKP1-WI13"	NA	2013-01-16
"J01-SEP1-WI13"	NA	2013-01-16
"J01-CLP1-WI13"	NA	2013-01-16
"S05-SFP2-WI13"	NA	2013-01-14
"R08-DAP1-WI13"	NA	2013-01-16
"S10-LPC1-WI13"	NA	2013-01-14
"S10-LPP2-WI13"	NA	2013-01-14
"S10-LEW1-WI13"	NA	2013-01-14
"S10-ILC1-WI13"	NA	2013-01-14
"S09-ILC1-WI13"	NA	2013-01-14
"S09-VTW2-WI13"	NA	2013-01-14
"S09-KTP1-WI13"	NA	2013-01-14
"S09-SMC1-WI13"	NA	2013-01-14
"S08-WGL2-WI13"	NA	2013-01-14
"S08-WGL1-WI13"	NA	2013-01-14
"S07-WGL2-WI13"	NA	2013-01-14
"S07-SAG1-WI13"	NA	2013-01-14
"S07-STJ1-WI13"	NA	2013-01-14
"S06-CBW1-WI13"	NA	2013-01-14
"S05-RES1-WI13"	NA	2013-01-14
"S05-LNC1-WI13"	NA	2013-01-14
"R02-DPG1-WI13"	NA	2013-01-15
"R02-FRP1-WI13"	NA	2013-01-15
"R03-CPG1-WI13"	NA	2013-01-15
"R03-AUP1-WI13"	NA	2013-01-15
"R03-EUC1-WI13"	NA	2013-01-15
"R03-MAP1-WI13"	NA	2013-01-15
"R04-MMW2-WI13"	NA	2013-01-15
"R04-SCH1-WI13"	NA	2013-01-15
"R05-STP1-WI13"	NA	2013-01-15
"R05-GOC1-WI13"	NA	2013-01-15
"R05-FMG1-WI13"	NA	2013-01-15
"R05-MTC1-WI13"	NA	2013-01-15
"R06-YOW1-WI13"	NA	2013-01-15
"R06-SLT1-WI13"	NA	2013-01-15
"R06-SLT2-WI13"	NA	2013-01-15
"R06-OTB1-WI13"	NA	2013-01-15
"R07-YHR1-WI13"	NA	2013-01-15
"R07-MMP1-WI13"	NA	2013-01-15
"J01-UIC1-WI13"	NA	2013-01-15
"R10-FRM1-WI13"	"1"	2013-01-29
"R10-FRM2-WI13"	"1"	2013-01-29
"R10-WCP3-WI13"	"1"	2013-01-29
"R10-WDW1-WI13"	"1"	2013-01-29
"R09-CTG3-WI13"	"1"	2013-01-29
"R09-BLW1-WI13"	"1"	2013-01-29
"R09-LIM2-WI13"	"1"	2013-01-29
"R09-SMI1-WI13"	"1"	2013-01-29
"R08-DAP1-WI13"	"1"	2013-01-29
"R08-WBK1-WI13"	"1"	2013-01-29
"R08-VLG1-WI13"	"1"	2013-01-29
"R08-PAP1-WI13"	"1"	2013-01-29
"R07-GOF1-WI13"	"1"	2013-01-29
"D05-ADC1-WI13"	"1"	2013-01-28
"D05-MIA1-WI13"	"2"	2013-01-28
"D04-PRC1-WI13"	"1"	2013-01-28
"D06-KCG1-WI13"	"2"	2013-01-28
"D07-ASC1-WI13"	"1"	2013-01-28
"D07-NOC1-WI13"	"2"	2013-01-28
"D08-DAW3-WI13"	NA	2013-01-14
"D08-DAW3-WI13"	"1"	2013-01-28
"D08-CCC1-WI13"	"1"	2013-01-28
"D08-DAW2-WI13"	"1"	2013-01-28
"D09-CLG1-WI13"	"1"	2013-01-28
"D09-RYW1-WI13"	"1"	2013-01-28
"D09-VTC1-WI13"	"1"	2013-01-28
"D10-MAC1-WI13"	"1"	2013-01-28
"D10-CAN1-WI13"	"1"	2013-01-28
"D10-VHC1-WI13"	"1"	2013-01-28
"D02-SCP1-WI13"	"2"	2013-01-30
"D02-HUP1-WI13"	"1"	2013-01-30
"D02-MOP1-WI13"	"2"	2013-01-30
"D02-RCP1-WI13"	"1"	2013-01-30
"D03-AFP1-WI13"	"1"	2013-01-30
"D03-CHP1-WI13"	"1"	2013-01-30
"D03-MFP1-WI13"	"1"	2013-01-30
"D03-AMP1-WI13"	"1"	2013-01-30
"D04-FGP1-WI13"	"1"	2013-01-30
"D04-EDW3-WI13"	"1"	2013-01-30
"D04-RDP1-WI13"	"1"	2013-01-30
"D05-BRP1-WI13"	"1"	2013-01-30
"D04-DNP1-WI13"	"1"	2013-01-30
"S10-LPC1-WI13"	"2"	2013-01-29
"S09-ILC1-WI13"	"1"	2013-01-29
"S10-ILC1-WI13"	"1"	2013-01-29
"S10-LPP2-WI13"	"1"	2013-01-29
"S10-LEW1-WI13"	"1"	2013-01-29
"S09-VTW2-WI13"	"1"	2013-01-29
"S09-KTP1-WI13"	"2"	2013-01-29
"S09-SMC1-WI13"	"2"	2013-01-29
"S08-WGL2-WI13"	"1"	2013-01-29
"S08-WGL1-WI13"	"1"	2013-01-29
"S07-WGL2-WI13"	"1"	2013-01-29
"S07-SAG1-WI13"	"1"	2013-01-29
"S07-STJ1-WI13"	"1"	2013-01-29
"S06-CBW1-WI13"	"1"	2013-01-29
"S05-RES1-WI13"	"2"	2013-01-29
"S05-LNC1-WI13"	"2"	2013-01-29
"S05-SFP2-WI13"	"1"	2013-01-29
"J01-LMP1-WI13"	NA	2013-02-01
"R03-CPG1-WI13"	"1"	2013-01-31
"R05-STP1-WI13"	"1"	2013-01-31
"R05-MTC1-WI13"	"1"	2013-01-31
"R06-YOW1-WI13"	"1"	2013-01-31
"J01-UIC1-WI13"	"1"	2013-01-31
"R02-DPG1-WI13"	"1"	2013-01-31
"R02-FRP1-WI13"	"3"	2013-01-31
"R03-AUP1-WI13"	"1"	2013-01-31
"R03-EUC1-WI13"	"1"	2013-01-31
"R03-MAP1-WI13"	"2"	2013-01-31
"R04-MMW2-WI13"	"1"	2013-01-31
"R04-SCH1-WI13"	"1"	2013-01-31
"R05-GOC1-WI13"	"2"	2013-01-31
"R05-FMG1-WI13"	"1"	2013-01-31
"R06-SLT2-WI13"	"1"	2013-01-31
"R06-OTB1-WI13"	"1"	2013-01-31
"R07-YHR1-WI13"	"1"	2013-01-31
"R07-MMP1-WI13"	"2"	2013-01-31
"R06-SLT1-WI13"	"3"	2013-01-31
"S02-CPR1-WI13"	NA	2013-02-01
"S02-MCP1-WI13"	NA	2013-02-01
"S02-BRI1-WI13"	"2"	2013-02-05
"S02-PIP1-WI13"	"1"	2013-02-05
"S03-WAP1-WI13"	"1"	2013-02-05
"S03-PSP1-WI13"	"1"	2013-02-05
"S03-VIP1-WI13"	"2"	2013-02-05
"S03-LCP1-WI13"	"1"	2013-02-05
"S04-HAP1-WI13"	"2"	2013-02-05
"S04-VFP1-WI13"	"1"	2013-02-12
"S04-SSP1-WI13"	"1"	2013-02-05
"S04-OTW1-WI13"	"1"	2013-02-05
"J01-SKP1-WI13"	"1"	2013-02-05
"J01-SEP1-WI13"	"1"	2013-02-05
"J01-CLP1-WI13"	"1"	2013-02-05
"D04-DNP1-WI13"	"1"	2013-02-13
"D02-SCP1-WI13"	"1"	2013-02-13
"D02-HUP1-WI13"	"1"	2013-02-13
"D02-MOP1-WI13"	"1"	2013-02-13
"D02-RCP1-WI13"	"1"	2013-02-13
"D03-AFP1-WI13"	"1"	2013-02-13
"D03-CHP1-WI13"	"1"	2013-02-13
"D03-MFP1-WI13"	"1"	2013-02-13
"D03-AMP1-WI13"	"1"	2013-02-13
"D04-FGP1-WI13"	"1"	2013-02-13
"D04-RDP1-WI13"	"1"	2013-02-13
"R10-FRM1-WI13"	"1"	2013-02-12
"R10-FRM2-WI13"	"1"	2013-02-12
"R10-WCP3-WI13"	"1"	2013-02-12
"R10-WDW1-WI13"	"1"	2013-02-12
"R09-CTG3-WI13"	"1"	2013-02-12
"R09-BLW1-WI13"	"1"	2013-02-12
"R09-LIM2-WI13"	"1"	2013-02-12
"R09-SMI1-WI13"	"1"	2013-02-12
"R08-DAP1-WI13"	"2"	2013-02-12
"R08-WBK1-WI13"	"1"	2013-02-12
"R08-VLG1-WI13"	"1"	2013-02-12
"R08-PAP1-WI13"	"1"	2013-02-12
"R07-GOF1-WI13"	"1"	2013-02-12
"R07-FSP1-WI13"	"2"	2013-01-30
"R07-FSP1-WI13"	"1"	2013-02-12
"D10-MAC1-WI13"	"1"	2013-02-11
"D10-CAN1-WI13"	"1"	2013-02-11
"D10-VHC1-WI13"	"1"	2013-02-11
"D09-CLG1-WI13"	"1"	2013-02-11
"D08-CCC1-WI13"	"1"	2013-02-11
"D08-DAW3-WI13"	"1"	2013-02-11
"D08-DAW2-WI13"	"2"	2013-02-11
"D07-NOC1-WI13"	"1"	2013-02-11
"D06-KCG1-WI13"	"1"	2013-02-11
"D04-PRC1-WI13"	"1"	2013-02-11
"D05-MIA1-WI13"	"1"	2013-02-11
"D05-BRP1-WI13"	"1"	2013-02-11
"D05-ADC1-WI13"	"1"	2013-02-11
"D04-EDW3-WI13"	"1"	2013-02-11
"D07-ASC2-WI13"	NA	2013-01-14
"D07-ASC2-WI13"	"1"	2013-01-28
"D07-ASC2-WI13"	"1"	2013-02-11
"S05-SFP2-WI13"	"1"	2013-02-14
"J01-LMP1-WI13"	"1"	2013-02-12
"S02-MCP1-WI13"	"1"	2013-02-12
"S02-BRI1-WI13"	"1"	2013-02-12
"S02-PIP1-WI13"	"1"	2013-02-12
"S03-WAP1-WI13"	"1"	2013-02-12
"S03-PSP1-WI13"	"1"	2013-02-12
"S03-VIP1-WI13"	"1"	2013-02-12
"S03-LCP1-WI13"	"1"	2013-02-12
"S04-HAP1-WI13"	"2"	2013-02-12
"S04-VFP1-WI13"	"1"	2013-02-12
"S04-SSP1-WI13"	"1"	2013-02-12
"S04-OTW1-WI13"	"1"	2013-02-12
"J01-SKP1-WI13"	"1"	2013-02-12
"J01-SEP1-WI13"	"1"	2013-02-12
"J01-CLP1-WI13"	"1"	2013-02-12
"J01-UIC1-WI13"	"1"	2013-02-11
"R07-MMP1-WI13"	"2"	2013-02-11
"R07-YHR1-WI13"	"1"	2013-02-11
"R06-OTB1-WI13"	"1"	2013-02-11
"R06-SLT1-WI13"	"1"	2013-02-11
"R06-SLT2-WI13"	"1"	2013-02-11
"R05-FMG1-WI13"	"1"	2013-02-11
"R06-YOW1-WI13"	"1"	2013-02-11
"R05-MTC1-WI13"	"1"	2013-02-05
"R05-MTC1-WI13"	"1"	2013-02-11
"R05-STP1-WI13"	"1"	2013-02-05
"R05-STP1-WI13"	"1"	2013-02-11
"R03-CPG1-WI13"	"1"	2013-02-05
"R03-CPG1-WI13"	"1"	2013-02-11
"R02-FRP1-WI13"	"1"	2013-02-11
"R02-DPG1-WI13"	"1"	2013-02-11
"R03-AUP1-WI13"	"1"	2013-02-11
"R03-EUC1-WI13"	"1"	2013-02-11
"R03-MAP1-WI13"	"2"	2013-02-11
"R04-MMW2-WI13"	"1"	2013-02-11
"R04-SCH1-WI13"	"1"	2013-02-11
"R05-GOC1-WI13"	"2"	2013-02-11
"S10-LPC1-WI13"	"1"	2013-02-14
"S10-LPP2-WI13"	"1"	2013-02-14
"S10-LEW1-WI13"	"1"	2013-02-14
"S10-ILC1-WI13"	"1"	2013-02-14
"S09-ILC1-WI13"	"1"	2013-02-14
"S09-VTW2-WI13"	"1"	2013-02-14
"S09-KTP1-WI13"	"1"	2013-02-14
"S09-SMC1-WI13"	"1"	2013-02-14
"S08-WGL1-WI13"	"1"	2013-02-14
"S08-WGL2-WI13"	"1"	2013-02-14
"S07-WGL2-WI13"	"1"	2013-02-14
"S07-SAG1-WI13"	"2"	2013-02-14
"S07-STJ1-WI13"	"1"	2013-02-14
"S02-CPR1-WI13"	"1"	2013-02-12
"S06-CBW1-WI13"	"4"	2013-02-14
"S05-RES1-WI13"	"1"	2013-02-14
"S05-LNC1-WI13"	"1"	2013-02-14
"D09-RYW1-WI13"	"1"	2013-02-11
"D09-VTC1-WI13"	"1"	2013-02-11
"D02-MBS1-SP13"	NA	2013-04-10
"R10-FRM1-SP13"	NA	2013-04-08
"R10-FRM2-SP13"	NA	2013-04-08
"R10-WCP3-SP13"	NA	2013-04-08
"R10-WDW1-SP13"	NA	2013-04-08
"J01-LMP1-SP13"	NA	2013-04-09
"S03-PSP1-SP13"	NA	2013-04-10
"S03-VIP1-SP13"	NA	2013-04-10
"S03-LCP1-SP13"	NA	2013-04-10
"S02-CPR1-SP13"	NA	2013-04-10
"S02-MC01-SP13"	NA	2013-04-10
"S02-BRI1-SP13"	NA	2013-04-10
"S02-PIP1-SP13"	NA	2013-04-10
"S03-WAP1-SP13"	NA	2013-04-10
"S04-HAP1-SP13"	NA	2013-04-10
"S04-VFP1-SP13"	NA	2013-04-10
"S04-SSP1-SP13"	NA	2013-04-10
"S04-OTW1-SP13"	NA	2013-04-10
"J01-SKP1-SP13"	NA	2013-04-10
"J01-SEP1-SP13"	NA	2013-04-10
"J01-CLP1-SP13"	NA	2013-04-10
"S10-LPC1-SP13"	NA	2013-04-08
"S10-LPP2-SP13"	NA	2013-04-08
"S10-LEW1-SP13"	NA	2013-04-08
"S10-ILC1-SP13"	NA	2013-04-08
"S09-ILC1-SP13"	NA	2013-04-08
"S09-VTW2-SP13"	NA	2013-04-08
"S09-KTP1-SP13"	NA	2013-04-08
"S09-SMC1-SP13"	NA	2013-04-08
